experiment,weight_set,alpha,n_assets,n_periods,n_tail_obs,total_cvar,total_var,herfindahl_index,effective_n,max_rc_asset,max_rc_pct,min_rc_asset,min_rc_pct,additivity_error,euler_check_pass,top1_asset,top1_pct,top2_asset,top2_pct,top3_asset,top3_pct
A3_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
A3_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
A3_PC,oos_quantum_cvar,0.05,10,501,26,0.017815741292603014,0.011410574879623275,0.23541879110051495,4.2477492783192385,NEE,31.972484715405418,UNH,1.305452367348516,0.0,True,NEE,31.9725,PG,30.2671,LIN,18.9093
A3_PC,oos_classical_cvar,0.05,10,501,26,0.01730441567263049,0.011574003206566064,0.24038414212075013,4.160008190131271,PG,41.22139471925409,MSFT,0.734810075286477,0.0,True,PG,41.2214,CAT,18.8436,NEE,15.9403
A3_PC,oos_inverse_vol,0.05,10,501,26,0.018674024949917108,0.013433162431575378,0.10815027958005662,9.246393110428947,UNH,14.337481648894848,PG,5.133299721994833,1.857899923159752e-16,True,UNH,14.3375,AAPL,13.1871,GOOGL,11.8873
B2_n3_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
B2_n3_PA,quantum_optimal,0.05,10,1005,51,0.03317015698742578,0.019585712530658793,0.1137376998220576,8.79215951759617,NFLX,16.70370216347222,AAL,4.410428197989494,2.0919086715620403e-16,True,NFLX,16.7037,OXY,15.1019,CBOE,12.7913
B2_n3_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
B2_n3_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
B2_n3_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
B2_n3_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
B2_n3_PA,oos_quantum_cvar,0.05,10,501,26,0.02202488538952694,0.014317821003200231,0.15124973313157,6.6115819135370915,FMC,25.33297782815296,NEM,2.6076877263177654,0.0,True,FMC,25.333,DXCM,17.6992,CLX,15.2631
B2_n3_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
B2_n3_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
B2_n6_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
B2_n6_PA,quantum_optimal,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
B2_n6_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
B2_n6_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
B2_n6_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
B2_n6_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
B2_n6_PA,oos_quantum_cvar,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
B2_n6_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
B2_n6_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
B2_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
B2_PA,quantum_optimal,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
B2_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
B2_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
B2_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
B2_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
B2_PA,oos_quantum_cvar,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
B2_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
B2_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
B2_PB,initial_equal_weight,0.05,10,1005,51,0.047654276217407164,0.02876418229521975,0.10539438359374595,9.488171626437023,IVZ,13.41977781089334,BRK-B,6.171807006993363,2.912181006485392e-16,True,IVZ,13.4198,AIG,12.535,AMP,12.2066
B2_PB,quantum_optimal,0.05,10,1005,51,0.04154976367121799,0.024496908092971295,0.19378797451301283,5.160278920882421,AMP,28.97966692067789,TROW,1.7044615970460733,1.6700200652919033e-16,True,AMP,28.9797,BRK-B,22.0908,MCO,17.1834
B2_PB,classical_slsqp,0.05,10,1005,51,0.037477020815738026,0.021803113174012616,0.27141821537855576,3.6843510985630337,MCO,34.27048764912978,AMP,3.4398653203361294e-16,0.0,True,MCO,34.2705,ITW,29.234,BRK-B,24.692
B2_PB,classical_markowitz,0.05,10,1005,51,0.03849497978524345,0.02237332849762955,0.1873479030432532,5.337663159054036,BRK-B,22.46475786644637,AIG,0.0,1.8025451481252582e-16,True,BRK-B,22.4648,MCO,22.1034,ITW,21.8127
B2_PB,classical_risk_parity,0.05,10,1005,51,0.04524799415641071,0.02681114399642238,0.10014861826856142,9.985160227756426,AIG,10.756527132869621,TROW,9.439218886294919,1.5335251944917379e-16,True,AIG,10.7565,L,10.4348,MCO,10.251
B2_PB,oos_equal_weight,0.05,10,501,26,0.028428089465468317,0.01686799161922508,0.10920009332215119,9.157501331522676,IVZ,15.812824674373182,BRK-B,6.053420875510422,1.220429166078093e-16,True,IVZ,15.8128,PRU,12.8949,TROW,11.4863
B2_PB,oos_quantum_cvar,0.05,10,501,26,0.02464220008524644,0.015689477308591996,0.1906997104848269,5.2438464508291185,AMP,26.62096708661339,L,1.3048029865117912,0.0,True,AMP,26.621,MCO,21.7629,BRK-B,21.7464
B2_PB,oos_classical_cvar,0.05,10,501,26,0.023822606697868697,0.014091374041561052,0.30549250506790154,3.2734027297256634,MCO,42.744303628211334,BAC,0.0,1.4563674731127827e-16,True,MCO,42.7443,ITW,26.5531,BRK-B,22.0216
B2_PB,oos_inverse_vol,0.05,10,501,26,0.026938453560556293,0.01572062006247574,0.10270237341237809,9.736873324092782,IVZ,11.751792832684128,AIG,7.257736413189499,0.0,True,IVZ,11.7518,TROW,11.6672,PRU,11.6547
B2_PC,initial_equal_weight,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
B2_PC,quantum_optimal,0.05,10,1005,51,0.03254669289646373,0.018013792010657306,0.17624941208454306,5.673777791215107,UNH,33.29480054780172,AAPL,3.5983565172018936,4.2639625021078203e-16,True,UNH,33.2948,PG,14.8454,NEE,12.4418
B2_PC,classical_slsqp,0.05,10,1005,51,0.030823578698964967,0.018189738947814834,0.18713844012113118,5.3436375730861005,LIN,25.2521920883923,JPM,0.0,2.251164269948968e-16,True,LIN,25.2522,PG,24.75,NEE,19.0067
B2_PC,classical_markowitz,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
B2_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
B2_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
B2_PC,oos_quantum_cvar,0.05,10,501,26,0.023555755528346174,0.013508752763895125,0.5242618468745367,1.9074437820750176,UNH,71.31657515885065,MSFT,0.7337617306930055,2.9457318384701825e-16,True,UNH,71.3166,PG,8.092,NEE,6.6035
B2_PC,oos_classical_cvar,0.05,10,501,26,0.01730441567263049,0.011574003206566064,0.24038414212075013,4.160008190131271,PG,41.22139471925409,MSFT,0.734810075286477,0.0,True,PG,41.2214,CAT,18.8436,NEE,15.9403
B2_PC,oos_inverse_vol,0.05,10,501,26,0.018674024949917108,0.013433162431575378,0.10815027958005662,9.246393110428947,UNH,14.337481648894848,PG,5.133299721994833,1.857899923159752e-16,True,UNH,14.3375,AAPL,13.1871,GOOGL,11.8873
C2_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
C2_PA,quantum_optimal,0.05,10,1005,51,0.030216171407401383,0.01833538702143445,0.1416157816447549,7.061359887900865,FMC,21.926652847746894,AAL,3.132782139079566,1.1482086546224934e-16,True,FMC,21.9267,CHRW,17.8566,NEM,17.3887
C2_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
C2_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
C2_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
C2_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
C2_PA,oos_quantum_cvar,0.05,10,501,26,0.027612751023163615,0.015954993897715535,0.310326178276839,3.222415864342291,FMC,51.54883399136819,NFLX,1.0184758076212144,1.2564655180655706e-16,True,FMC,51.5488,NEM,15.8612,DXCM,8.6035
C2_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
C2_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
C2_PB,initial_equal_weight,0.05,10,1005,51,0.047654276217407164,0.02876418229521975,0.10539438359374595,9.488171626437023,IVZ,13.41977781089334,BRK-B,6.171807006993363,2.912181006485392e-16,True,IVZ,13.4198,AIG,12.535,AMP,12.2066
C2_PB,quantum_optimal,0.05,10,1005,51,0.04040733788873931,0.024462409877542893,0.19732444284886702,5.0677958876382645,ITW,28.009260062282927,TROW,1.5478485089981069,1.717236092863416e-16,True,ITW,28.0093,BRK-B,23.9782,BAC,21.2943
C2_PB,classical_slsqp,0.05,10,1005,51,0.037477020815738026,0.021803113174012616,0.27141821537855576,3.6843510985630337,MCO,34.27048764912978,AMP,3.4398653203361294e-16,0.0,True,MCO,34.2705,ITW,29.234,BRK-B,24.692
C2_PB,classical_markowitz,0.05,10,1005,51,0.03849497978524345,0.02237332849762955,0.1873479030432532,5.337663159054036,BRK-B,22.46475786644637,AIG,0.0,1.8025451481252582e-16,True,BRK-B,22.4648,MCO,22.1034,ITW,21.8127
C2_PB,classical_risk_parity,0.05,10,1005,51,0.04524799415641071,0.02681114399642238,0.10014861826856142,9.985160227756426,AIG,10.756527132869621,TROW,9.439218886294919,1.5335251944917379e-16,True,AIG,10.7565,L,10.4348,MCO,10.251
C2_PB,oos_equal_weight,0.05,10,501,26,0.028428089465468317,0.01686799161922508,0.10920009332215119,9.157501331522676,IVZ,15.812824674373182,BRK-B,6.053420875510422,1.220429166078093e-16,True,IVZ,15.8128,PRU,12.8949,TROW,11.4863
C2_PB,oos_quantum_cvar,0.05,10,501,26,0.023729167270579894,0.01598350194224294,0.2018829832131191,4.953364489092889,ITW,27.915961226446917,L,1.2779046796725482,0.0,True,ITW,27.916,BRK-B,24.3456,BAC,22.7836
C2_PB,oos_classical_cvar,0.05,10,501,26,0.023822606697868697,0.014091374041561052,0.30549250506790154,3.2734027297256634,MCO,42.744303628211334,BAC,0.0,1.4563674731127827e-16,True,MCO,42.7443,ITW,26.5531,BRK-B,22.0216
C2_PB,oos_inverse_vol,0.05,10,501,26,0.026938453560556293,0.01572062006247574,0.10270237341237809,9.736873324092782,IVZ,11.751792832684128,AIG,7.257736413189499,0.0,True,IVZ,11.7518,TROW,11.6672,PRU,11.6547
C2_PC,initial_equal_weight,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
C2_PC,quantum_optimal,0.05,10,1005,51,0.03509354306482865,0.019212820999100336,0.1048504265562165,9.537395629609966,JPM,13.030719852330689,NEE,6.559787685187373,1.9772565828103316e-16,True,JPM,13.0307,MSFT,11.9309,GOOGL,11.9132
C2_PC,classical_slsqp,0.05,10,1005,51,0.030823578698964967,0.018189738947814834,0.18713844012113118,5.3436375730861005,LIN,25.2521920883923,JPM,0.0,2.251164269948968e-16,True,LIN,25.2522,PG,24.75,NEE,19.0067
C2_PC,classical_markowitz,0.05,10,1005,51,0.03512884619015783,0.019423875204799688,0.10286427026764959,9.72154857462199,AAPL,11.683918937022906,PG,5.975733441800612,1.9752695167799519e-16,True,AAPL,11.6839,JPM,11.397,XOM,11.2924
C2_PC,classical_risk_parity,0.05,10,1005,51,0.03420744303901089,0.018743045703303964,0.10040616291844158,9.959548009142477,XOM,10.969936538020306,NEE,8.693032941491225,2.0284748836660388e-16,True,XOM,10.9699,AAPL,10.6901,UNH,10.4275
C2_PC,oos_equal_weight,0.05,10,501,26,0.0193058855737227,0.013492446531317391,0.11314960805029288,8.837856509016971,AAPL,14.199459780164748,PG,1.9786183151379624,1.797092880668323e-16,True,AAPL,14.1995,CAT,13.6888,GOOGL,12.9747
C2_PC,oos_quantum_cvar,0.05,10,501,26,0.019383935078443087,0.012991051711045982,0.1179839963147283,8.475725786846965,CAT,16.00048713119089,PG,3.281601723081272,1.7898568778285965e-16,True,CAT,16.0005,GOOGL,14.871,JPM,13.2147
C2_PC,oos_classical_cvar,0.05,10,501,26,0.01730441567263049,0.011574003206566064,0.24038414212075013,4.160008190131271,PG,41.22139471925409,MSFT,0.734810075286477,0.0,True,PG,41.2214,CAT,18.8436,NEE,15.9403
C2_PC,oos_inverse_vol,0.05,10,501,26,0.018674024949917108,0.013433162431575378,0.10815027958005662,9.246393110428947,UNH,14.337481648894848,PG,5.133299721994833,1.857899923159752e-16,True,UNH,14.3375,AAPL,13.1871,GOOGL,11.8873
D1_n3_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
D1_n3_PA,quantum_optimal,0.05,10,1005,51,0.02804749669144234,0.016148096477955752,0.2240266163390188,4.463755317746276,CBOE,28.991677739987576,DXCM,1.2311838038138259,1.2369898783202512e-16,True,CBOE,28.9917,CLX,26.6938,CHRW,24.8839
D1_n3_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
D1_n3_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
D1_n3_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
D1_n3_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
D1_n3_PA,oos_quantum_cvar,0.05,10,501,26,0.0182064335499116,0.014056161645759986,0.25419797350941065,3.933941668354721,CLX,38.08240726628351,NFLX,0.12870983171189976,0.0,True,CLX,38.0824,CHRW,23.8412,CBOE,21.4741
D1_n3_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
D1_n3_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
D1_n6_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
D1_n6_PA,quantum_optimal,0.05,10,1005,51,0.029501569962830012,0.017392163804463394,0.16564544909951215,6.036990484412561,DXCM,22.36942264826918,OXY,1.7275248247241894,3.528063377296292e-16,True,DXCM,22.3694,NEM,20.2713,CHRW,17.9709
D1_n6_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
D1_n6_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
D1_n6_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
D1_n6_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
D1_n6_PA,oos_quantum_cvar,0.05,10,501,26,0.02250627888461818,0.014230193562911341,0.2570126693693658,3.8908587753814188,DXCM,38.518547383894195,NFLX,0.5243481169900143,1.5415462368257772e-16,True,DXCM,38.5185,NEM,26.7401,CHRW,17.315
D1_n6_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
D1_n6_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
D1_PA,initial_equal_weight,0.05,10,1005,51,0.03723227742586289,0.022051258028494364,0.11916193414456788,8.391941664750043,OXY,17.36475549015394,CLX,3.1364569994262825,0.0,True,OXY,17.3648,AAL,15.5182,NFLX,13.6632
D1_PA,quantum_optimal,0.05,10,1005,51,0.029501569962830012,0.017392163804463394,0.16564544909951215,6.036990484412561,DXCM,22.36942264826918,OXY,1.7275248247241894,3.528063377296292e-16,True,DXCM,22.3694,NEM,20.2713,CHRW,17.9709
D1_PA,classical_slsqp,0.05,10,1005,51,0.027168598140584223,0.015979470039889036,0.22309127780875068,4.48247017912224,CBOE,28.62139038308525,NFLX,0.0,1.277006245961162e-16,True,CBOE,28.6214,CLX,26.7612,CHRW,21.8125
D1_PA,classical_markowitz,0.05,10,1005,51,0.02789679400014914,0.01644103849374224,0.20101383205110562,4.974782032640225,CLX,30.898366566352237,OXY,3.402940804340109e-16,1.2436722843259128e-16,True,CLX,30.8984,CHRW,20.7856,NEM,17.7931
D1_PA,classical_risk_parity,0.05,10,1005,51,0.0327576194266054,0.019307688054749483,0.10180109832222996,9.823076729827712,NFLX,13.350974679423016,DXCM,8.640020696290469,0.0,True,NFLX,13.351,AAP,11.4209,CLX,10.3423
D1_PA,oos_equal_weight,0.05,10,501,26,0.027031708298093253,0.01718249094672937,0.1730902493002707,5.777332946497964,FMC,27.306487495021525,CBOE,-0.8938524875288832,1.2834730656657062e-16,True,FMC,27.3065,AAP,20.5083,DXCM,16.6545
D1_PA,oos_quantum_cvar,0.05,10,501,26,0.02250627888461818,0.014230193562911341,0.2570126693693658,3.8908587753814188,DXCM,38.518547383894195,NFLX,0.5243481169900143,1.5415462368257772e-16,True,DXCM,38.5185,NEM,26.7401,CHRW,17.315
D1_PA,oos_classical_cvar,0.05,10,501,26,0.01886560599587444,0.014526547122628925,0.2033422516979272,4.917817087446926,CLX,31.328463794681277,NFLX,-0.0,0.0,True,CLX,31.3285,CBOE,22.2336,CHRW,14.53
D1_PA,oos_inverse_vol,0.05,10,501,26,0.024665935366934504,0.015720340504769066,0.1823850036986299,5.482906926121975,FMC,32.16546982835949,CBOE,0.8170910143466822,0.0,True,FMC,32.1655,AAP,19.7151,DXCM,14.1107
D1_PB,initial_equal_weight,0.05,10,1005,51,0.047654276217407164,0.02876418229521975,0.10539438359374595,9.488171626437023,IVZ,13.41977781089334,BRK-B,6.171807006993363,2.912181006485392e-16,True,IVZ,13.4198,AIG,12.535,AMP,12.2066
D1_PB,quantum_optimal,0.05,10,1005,51,0.03844061528088297,0.02232662153819779,0.22517682305353415,4.440954386154819,ITW,30.206237417798715,L,1.0380692200567283,0.0,True,ITW,30.2062,TROW,24.6267,BRK-B,24.3202
D1_PB,classical_slsqp,0.05,10,1005,51,0.037477020815738026,0.021803113174012616,0.27141821537855576,3.6843510985630337,MCO,34.27048764912978,AMP,3.4398653203361294e-16,0.0,True,MCO,34.2705,ITW,29.234,BRK-B,24.692
D1_PB,classical_markowitz,0.05,10,1005,51,0.03849497978524345,0.02237332849762955,0.1873479030432532,5.337663159054036,BRK-B,22.46475786644637,AIG,0.0,1.8025451481252582e-16,True,BRK-B,22.4648,MCO,22.1034,ITW,21.8127
D1_PB,classical_risk_parity,0.05,10,1005,51,0.04524799415641071,0.02681114399642238,0.10014861826856142,9.985160227756426,AIG,10.756527132869621,TROW,9.439218886294919,1.5335251944917379e-16,True,AIG,10.7565,L,10.4348,MCO,10.251
D1_PB,oos_equal_weight,0.05,10,501,26,0.028428089465468317,0.01686799161922508,0.10920009332215119,9.157501331522676,IVZ,15.812824674373182,BRK-B,6.053420875510422,1.220429166078093e-16,True,IVZ,15.8128,PRU,12.8949,TROW,11.4863
